id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
5095	chatzisideris (2017a)	"<table><tr><td>Authors:</td><td>chatzisideris, marios d.; laurent, alexis; hauschild, michael z.; krebs, frederik c.</td></tr><tr><td>Title:</td><td>environmental impacts of electricity self-consumption from organic photovoltaic battery systems at industrial facilities in denmark</td></tr><tr><td>Source:</td><td>cirp annals - manufacturing technology, 66</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.cirp.2017.04.100	-1.3129	-0.4303	1	1	4	0.4153	2017	4	0.4153
5102	halabi (2017)	"<table><tr><td>Authors:</td><td>halabi, laith m.; mekhilef, saad; olatomiwa, lanre; hazelton, james</td></tr><tr><td>Title:</td><td>performance analysis of hybrid pv/diesel/battery system using homer: a case study sabah, malaysia</td></tr><tr><td>Source:</td><td>energy conversion and management, 144</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.enconman.2017.04.070	1.0852	0.1254	4	2	92	9.5523	2017	92	9.5523
5112	almonacid (2017)	"<table><tr><td>Authors:</td><td>almonacid, florencia; fernandez, eduardo f.; mellit, adel; kalogirou, soteris</td></tr><tr><td>Title:</td><td>review of techniques based on artificial neural networks for the electrical characterization of concentrator photovoltaic technology</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 75</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.rser.2016.11.075	-0.5407	0.5606	10	2	31	3.2187	2017	31	3.2187
5133	leva (2017)	"<table><tr><td>Authors:</td><td>leva, s.; dolara, a.; grimaccia, f.; mussetta, m.; ogliari, e.</td></tr><tr><td>Title:</td><td>analysis and validation of 24 hours ahead neural network forecasting of photovoltaic output power</td></tr><tr><td>Source:</td><td>mathematics and computers in simulation, 131</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.matcom.2015.05.010	-0.3559	0.2451	23	4	106	11.0059	2017	106	11.0059
5141	karneyeva (2017)	"<table><tr><td>Authors:</td><td>karneyeva, yuliya; wüstenhagen, rolf</td></tr><tr><td>Title:</td><td>solar feed-in tariffs in a post-grid parity world: the role of risk, investor diversity and business models</td></tr><tr><td>Source:</td><td>energy policy, 106</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.enpol.2017.04.005	-1.4051	-0.4683	1	2	56	5.8145	2017	56	5.8145
5154	alzahrani (2017a)	"<table><tr><td>Authors:</td><td>alzahrani, ahmad; shamsi, pourya; dagli, cihan; ferdowsi, mehdi</td></tr><tr><td>Title:</td><td>solar irradiance forecasting using deep neural networks</td></tr><tr><td>Source:</td><td>procedia computer science, 114</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.procs.2017.09.045	-0.3326	0.278	5	3	48	4.9838	2017	48	4.9838
5166	burger (2017)	"<table><tr><td>Authors:</td><td>burger, scott p.; luke, max</td></tr><tr><td>Title:</td><td>business models for distributed energy resources: a review and empirical analysis</td></tr><tr><td>Source:</td><td>energy policy, 109</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.enpol.2017.07.007	-1.3443	-0.4848	20	2	36	3.7379	2017	36	3.7379
5183	radwan (2017)	"<table><tr><td>Authors:</td><td>radwan, ali; ahmed, mahmoud</td></tr><tr><td>Title:</td><td>the influence of microchannel heat sink configurations on the performance of low concentrator photovoltaic systems</td></tr><tr><td>Source:</td><td>applied energy, 206</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2017.08.202	0.7065	-0.323	6	2	35	3.634	2017	35	3.634
5191	gils (2017)	"<table><tr><td>Authors:</td><td>gils, hans christian; scholz, yvonne; pregger, thomas; luca de tena, diego; heide, dominik</td></tr><tr><td>Title:</td><td>integrated modelling of variable renewable energy-based power supply in europe</td></tr><tr><td>Source:</td><td>energy, 123</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.energy.2017.01.115	-0.5068	1.192	31	2	81	8.4102	2017	81	8.4102
5193	campana (2017)	"<table><tr><td>Authors:</td><td>campana, p. e.; leduc, s.; kim, m.; olsson, a.; zhang, j.; liu, j.; kraxner, f.; mccallum, i.; li, h.; yan, j.</td></tr><tr><td>Title:</td><td>suitable and optimal locations for implementing photovoltaic water pumping systems for grassland irrigation in china</td></tr><tr><td>Source:</td><td>applied energy, 185</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2016.01.004	0.6269	-0.3023	6	1	20	2.0766	2017	20	2.0766
5203	oliva (2017a)	"<table><tr><td>Authors:</td><td>oliva, diego; ewees, ahmed a.; el aziz, mohamed abd; hassanien, aboul ella; cisneros, marco peréz</td></tr><tr><td>Title:</td><td>a chaotic improved artificial bee colony for parameter estimation of photovoltaic cells</td></tr><tr><td>Source:</td><td>energies, 10</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.3390/en10070865	0.4346	-0.133	2	3	30	3.1149	2017	30	3.1149
5209	mckenna (2017)	"<table><tr><td>Authors:</td><td>mckenna, russell; merkel, erik; fichtner, wolf</td></tr><tr><td>Title:</td><td>energy autonomy in residential buildings: a techno-economic model-based analysis of the scale effects</td></tr><tr><td>Source:</td><td>applied energy, 189</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2016.03.062	-1.3865	-0.422	36	2	36	3.7379	2017	36	3.7379
5212	ferrero (2017)	"<table><tr><td>Authors:</td><td>ferrero, domenico; santarelli, massimo</td></tr><tr><td>Title:</td><td>investigation of a novel concept for hydrogen production by pem water electrolysis integrated with multi-junction solar cells</td></tr><tr><td>Source:</td><td>energy conversion and management, 148</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.enconman.2017.05.059	1.2213	0.2102	4	2	24	2.4919	2017	24	2.4919
5229	cebulla (2017)	"<table><tr><td>Authors:</td><td>cebulla, f.; fichter, t.</td></tr><tr><td>Title:</td><td>merit order or unit-commitment: how does thermal power plant modeling affect storage demand in energy system models?</td></tr><tr><td>Source:</td><td>renewable energy, 105</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.renene.2016.12.043	-0.4582	1.1715	19	1	13	1.3498	2017	13	1.3498
5248	amrollahi (2017)	"<table><tr><td>Authors:</td><td>amrollahi, mohammad hossein; bathaee, seyyed mohammad taghi</td></tr><tr><td>Title:</td><td>techno-economic optimization of hybrid photovoltaic/wind generation together with energy storage system in a stand-alone micro-grid subjected to demand response</td></tr><tr><td>Source:</td><td>applied energy, 202</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2017.05.116	-1.42	-0.403	36	2	105	10.9021	2017	105	10.9021
5259	berntsen (2017)	"<table><tr><td>Authors:</td><td>berntsen, philip b.; trutnevyte, evelina</td></tr><tr><td>Title:</td><td>ensuring diversity of national energy scenarios: bottom-up energy system model with modeling to generate alternatives</td></tr><tr><td>Source:</td><td>energy, 126</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.energy.2017.03.043	-0.4738	1.0321	7	1	17	1.7651	2017	17	1.7651
5264	nojavan (2017)	"<table><tr><td>Authors:</td><td>nojavan, sayyad; zare, kazem; mohammadi-ivatloo, behnam</td></tr><tr><td>Title:</td><td>application of fuel cell and electrolyzer as hydrogen energy storage system in energy management of electricity energy retailer in the presence of the renewable energy sources and plug-in electric vehicles</td></tr><tr><td>Source:</td><td>energy conversion and management, 136</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.enconman.2017.01.017	1.2218	0.2117	4	1	58	6.0221	2017	58	6.0221
5274	xu (2017)	"<table><tr><td>Authors:</td><td>xu, z. y.; wang, r. z.</td></tr><tr><td>Title:</td><td>simulation of solar cooling system based on variable effect libr-water absorption chiller</td></tr><tr><td>Source:</td><td>renewable energy, 113</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.renene.2017.06.069	-0.4146	-0.3863	34	1	21	2.1804	2017	21	2.1804
5277	herrando (2017)	"<table><tr><td>Authors:</td><td>herrando, maría; ramos, alba; zabalza, ignacio; markides, christos n.</td></tr><tr><td>Title:</td><td>energy performance of a solar trigeneration system based on a novel hybrid pvt panel for residential applications</td></tr><tr><td>Source:</td><td>ises solar world congress 2017 - iea shc international conference on solar heating and cooling for buildings and industry 2017, proceedings, nan</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.18086/swc.2017.18.07	-0.6322	-0.3241	15	4	2	0.2077	2017	2	0.2077
5315	bava (2017)	"<table><tr><td>Authors:</td><td>bava, federico; furbo, simon</td></tr><tr><td>Title:</td><td>development and validation of a detailed trnsys-matlab model for large solar collector fields for district heating applications</td></tr><tr><td>Source:</td><td>energy, 135</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.energy.2017.06.146	-0.3481	0.2647	5	1	18	1.8689	2017	18	1.8689
5323	bou-rabee (2017)	"<table><tr><td>Authors:</td><td>bou-rabee, mohammed; sulaiman, shaharin a.; saleh, magdy saad; marafi, suhaila</td></tr><tr><td>Title:</td><td>using artificial neural networks to estimate solar radiation in kuwait</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 72</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.rser.2017.01.013	-0.2874	0.2878	5	2	33	3.4264	2017	33	3.4264
5366	dominković (2016)	"<table><tr><td>Authors:</td><td>dominković, d. f.; bačeković, i.; ćosić, b.; krajačić, g.; pukšec, t.; duić, n.; markovska, n.</td></tr><tr><td>Title:</td><td>zero carbon energy system of south east europe in 2050</td></tr><tr><td>Source:</td><td>applied energy, 184</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2016.03.046	-0.4895	1.153	19	1	70	6.1463	2016	70	6.1463
5389	rezania (2016)	"<table><tr><td>Authors:</td><td>rezania, a.; sera, d.; rosendahl, l. a.</td></tr><tr><td>Title:</td><td>coupled thermal model of photovoltaic-thermoelectric hybrid panel for sample cities in europe</td></tr><tr><td>Source:</td><td>renewable energy, 99</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.renene.2016.06.045	0.8357	-0.5319	29	1	38	3.3366	2016	38	3.3366
5394	zhang (2016)	"<table><tr><td>Authors:</td><td>zhang, jin; xuan, yimin</td></tr><tr><td>Title:</td><td>investigation on the effect of thermal resistances on a highly concentrated photovoltaic-thermoelectric hybrid system</td></tr><tr><td>Source:</td><td>energy conversion and management, 129</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.enconman.2016.10.006	0.3808	-0.6472	11	2	27	2.3707	2016	27	2.3707
5395	kichou (2016)	"<table><tr><td>Authors:</td><td>kichou, sofiane; silvestre, santiago; guglielminotti, letizia; mora-lópez, llanos; muñoz-cerón, emilio</td></tr><tr><td>Title:</td><td>comparison of two pv array models for the simulation of pv systems using five different algorithms for the parameters identification</td></tr><tr><td>Source:</td><td>renewable energy, 99</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.renene.2016.07.002	0.4755	-0.222	39	3	28	2.4585	2016	28	2.4585
5396	malvoni (2016)	"<table><tr><td>Authors:</td><td>malvoni, m.; de giorgi, m. g.; congedo, p. m.</td></tr><tr><td>Title:</td><td>data on support vector machines (svm) model to forecast photovoltaic power</td></tr><tr><td>Source:</td><td>data in brief, 9</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.dib.2016.08.024	0.0385	-0.0924	16	4	23	2.0195	2016	23	2.0195
5405	jordehi (2016)	"<table><tr><td>Authors:</td><td>jordehi, ahmad rezaee</td></tr><tr><td>Title:</td><td>time varying acceleration coefficients particle swarm optimisation (tvacpso): a new optimisation algorithm for estimating parameters of pv cells and modules</td></tr><tr><td>Source:</td><td>energy conversion and management, 129</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.enconman.2016.09.085	0.4681	-0.1318	2	7	59	5.1805	2016	59	5.1805
5406	nyholm (2016)	"<table><tr><td>Authors:</td><td>nyholm, emil; goop, joel; odenberger, mikael; johnsson, filip</td></tr><tr><td>Title:</td><td>solar photovoltaic-battery systems in swedish households – self-consumption and self-sufficiency</td></tr><tr><td>Source:</td><td>applied energy, 183</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2016.08.172	-1.2737	-0.4256	1	4	56	4.9171	2016	56	4.9171
5423	patteeuw (2016)	"<table><tr><td>Authors:</td><td>patteeuw, dieter; helsen, lieve</td></tr><tr><td>Title:</td><td>combined design and control optimization of residential heating systems in a smart-grid context</td></tr><tr><td>Source:</td><td>energy and buildings, 133</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.enbuild.2016.09.030	-0.4002	-0.4012	34	1	18	1.5805	2016	18	1.5805
5427	ghenai (2016)	"<table><tr><td>Authors:</td><td>ghenai, chaouki; janajreh, isam</td></tr><tr><td>Title:</td><td>design of solar-biomass hybrid microgrid system in sharjah</td></tr><tr><td>Source:</td><td>energy procedia, 103</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.egypro.2016.11.299	1.0967	0.1263	4	2	22	1.9317	2016	22	1.9317
5548	malvoni (2016a)	"<table><tr><td>Authors:</td><td>malvoni, m.; fiore, m. c.; maggiotto, g.; mancarella, l.; quarta, r.; radice, v.; congedo, p. m.; de giorgi, m. g.</td></tr><tr><td>Title:</td><td>improvements in the predictions for the photovoltaic system performance of the mediterranean regions</td></tr><tr><td>Source:</td><td>energy conversion and management, 128</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.enconman.2016.09.069	0.0717	-0.1029	16	3	18	1.5805	2016	18	1.5805
5549	chen (2016)	"<table><tr><td>Authors:</td><td>chen, zhicong; wu, lijun; lin, peijie; wu, yue; cheng, shuying</td></tr><tr><td>Title:</td><td>parameters identification of photovoltaic models using hybrid adaptive nelder-mead simplex algorithm based on eagle strategy</td></tr><tr><td>Source:</td><td>applied energy, 182</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2016.08.083	0.4925	-0.1235	2	4	65	5.7073	2016	65	5.7073
5550	wang (2016)	"<table><tr><td>Authors:</td><td>wang, jiangjiang; lu, yanchao; yang, ying; mao, tianzhi</td></tr><tr><td>Title:</td><td>thermodynamic performance analysis and optimization of a solar-assisted combined cooling, heating and power system</td></tr><tr><td>Source:</td><td>energy, 115</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.energy.2016.08.102	0.3913	-0.7612	28	2	54	4.7414	2016	54	4.7414
5553	quoilin (2016)	"<table><tr><td>Authors:</td><td>quoilin, sylvain; kavvadias, konstantinos; mercier, arnaud; pappone, irene; zucker, andreas</td></tr><tr><td>Title:</td><td>quantifying self-consumption linked to solar home battery systems: statistical analysis and economic assessment</td></tr><tr><td>Source:</td><td>applied energy, 182</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2016.08.077	-1.3629	-0.444	1	5	78	6.8488	2016	78	6.8488
5587	muñoz (2016)	"<table><tr><td>Authors:</td><td>muñoz, j. v.; nofuentes, g.; fuentes, m.; de la casa, j.; aguilera, j.</td></tr><tr><td>Title:</td><td>dc energy yield prediction in large monocrystalline and polycrystalline pv plants: time-domain integration of osterwald's model</td></tr><tr><td>Source:</td><td>energy, 114</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.energy.2016.07.064	0.3618	-0.226	27	1	6	0.5268	2016	6	0.5268
5589	kaschub (2016)	"<table><tr><td>Authors:</td><td>kaschub, thomas; jochem, patrick; fichtner, wolf</td></tr><tr><td>Title:</td><td>solar energy storage in german households: profitability, load changes and flexibility</td></tr><tr><td>Source:</td><td>energy policy, 98</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.enpol.2016.09.017	-1.3734	-0.4685	1	3	49	4.3024	2016	49	4.3024
5592	trapero (2016)	"<table><tr><td>Authors:</td><td>trapero, juan r.</td></tr><tr><td>Title:</td><td>calculation of solar irradiation prediction intervals combining volatility and kernel density estimates</td></tr><tr><td>Source:</td><td>energy, 114</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.energy.2016.07.167	-0.303	0.3027	5	1	15	1.3171	2016	15	1.3171
5600	pfenninger (2016)	"<table><tr><td>Authors:</td><td>pfenninger, stefan; staffell, iain</td></tr><tr><td>Title:</td><td>long-term patterns of european pv output using 30 years of validated hourly reanalysis and satellite data</td></tr><tr><td>Source:</td><td>energy, 114</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.energy.2016.08.060	-0.4614	1.1516	19	5	205	17.9999	2016	205	17.9999
5608	chellaswamy (2016)	"<table><tr><td>Authors:</td><td>chellaswamy, c.; ramesh, r.</td></tr><tr><td>Title:</td><td>parameter extraction of solar cell models based on adaptive differential evolution algorithm</td></tr><tr><td>Source:</td><td>renewable energy, 97</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.renene.2016.06.024	0.4578	-0.1569	2	2	50	4.3902	2016	50	4.3902
